id;tipologia;denominazione;via;civico;latitude;longitude;stelle;categoria;totalePostiLetto;totaleNumeroCamere;numeroSingole;numeroDoppie;numeroTriple;numeroQuadruple;numeroBagni;contattoCellulare;contattoEmail;contattoFacebook;contattoInstagram;contattoTelefono;contattoWebSite;contattoFax;contattoTwitter;accessibileDisabili;accettazioneGruppi;"accettaAnimaliPiccolaTaglia";attivitaSportive;depositoValori;lavanderia;ristorante;tennis;parco;pistaBallo;servizioTelefono;televisione;tennisTavolo;ariaCondizionata;coperturaWifi;piscina;parcheggioCustodito;"venditaAlimentiPropriaProduzione";trasportoClienti;bar;cassettaSicurezza;presaTelefonicaModem;spaccio;campiBocce;campoBeachVolley;campoCalcetto;campoPallavolo;attraccoNatanti;numeroBungalow;numeroDocce;numeroLavadini;numeroPiazzole
164638;"Guest House o Affittacamere";"Le M Apartments";"Via Castelfidardo";"50";"41.9066025";"12.5009988";;3;8;;;4;;;;;;;;"0039 06 446 0702";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79174;"Guest House o Affittacamere";"Le patriziose";"Via Cesare Lombroso";"109";"41.9345379";"12.4157330";;2;7;3;;;;;;"0039 366 3813320";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139267;"Guest House o Affittacamere";"Le petit bijou Guest house o affittacamere";"Via Piemonte";"32";"41.9066168";"12.4938469";;2;6;;4;1;;;;;"info@lepetitebijou.com";;;"0039 06 68802420";"www.lepetitebijou.com";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
164475;"Guest House o Affittacamere";"Le petit real";"Via Cavour";"58";"41.8993819";"12.4982921";;2;12;;;6;;;;;"info@58viacavour.it";;;"0039 06 4823566";"www.lepetitreal.it";;;;;;;;;;;;;true;true;;true;true;;;;;;;;;;;;;;;;;
178101;"Guest House o Affittacamere";"Le Petite Maison Coquette Guest House o Affittacamere";"Via Sicilia";"153";"41.909385";"12.4941876";;2;4;2;;;;;;"0039 349 6437687";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143273;"Guest House o Affittacamere";"Le Piazze di Roma";"Via Marcantonio Bragadin";"106";"41.9069225";"12.4450185";;3;5;;1;2;;;;"0039 334 1751188";"info@bblepiazzediroma.it";"http://facebook.com/bblepiazzediroma";;;"www.bblepiazzediroma.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155498;"Guest House o Affittacamere";"Le quattro dame luxury suites";"Corso Vittorio Emanuele II";"21";"41.8960563";"12.4782488";;1;12;;;6;;;;"0039 392 0435529";"info@lequattrodame.com";;;;"www.lequattrodame.com/";"0039 06 89978642";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132672;"Guest House o Affittacamere";"Le reve de naim Suite";"Via Condotti";"91";"41.9046367";"12.4792035";;3;9;3;;;;;;;"info@lerevedenaim.com";"http://www.facebook.com/lerevedenaim/";;"0039 06 69923793";"www.lerevedenaim.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53364;"Guest House o Affittacamere";"Le rose";"Via Ostiense";"73";"41.8723055";"12.4802791";;2;8;5;;;;;;;;;;"0039 06 5742139";;"0039 06 57103953";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188123;"Guest House o Affittacamere";"Le stanze dei papi guest house o affittacamere";"Via Emilio Faà di Bruno";"10";"41.9142723";"12.4568972";;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178025;"Guest House o Affittacamere";"Le stanze di co co'";"Via Catania";"50";"41.9099731";"12.5185207";;3;6;3;;3;;;;"0039 339 2689244";;"www.facebook.com/lestanzedicoco/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2374;"Guest House o Affittacamere";"Le Stanze di Cornelia";"Via Santena";"11";"41.9036436";"12.3891164";;2;11;6;;;;;;;;;;"0039 06 6240338";;"0039 06 61520005";;;;;;;true;;;;;;true;;;;;;;;;;;;;;;;;;;;
132216;"Guest House o Affittacamere";"Le stanze di Elisa";"Via Plinio";"22";"41.9075152";"12.4665195";;3;7;;;2;1;;;;;;;"0039 06 6813 4912";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116932;"Guest House o Affittacamere";"Le stanze di Elle";"Via Emanuele Filiberto";"166";"41.887744";"12.5082888";;2;6;;;3;;;;;;;;;"www.lestanzedielle.it";;;;;;;;;;;;;;;;;true;;;;true;;;;;;;;;;;;;
53366;"Guest House o Affittacamere";"Le Stanze di Federica";"Via Cola di Rienzo";"28";"41.9090816";"12.4698256";;3;12;6;;;;;;;"info@lestanzedifederica.it";;;"0039 06 81106641";"www.lestanzedifederica.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134804;"Guest House o Affittacamere";"Le stanze di Francesco";"Piazza della Stazione di San Pietro";"13";"41.8966551";"12.45502";;3;3;;1;1;;;;"0039 328 2017215";"lestanzedifrancesco@gmail.com";;;;"www.lestanzedifrancesco.it";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
66030;"Guest House o Affittacamere";"Le stanze di Orazio";"Via Orazio";"3";"41.9079107";"12.466085";;2;11;5;;;;;;"0039 348 8932262";"info@lestanzediorazio.com - lestanzediorazio@gmail.com";;;"0039 06 32652474";"www.lestanzediorazio.com";"0039 06 32652474";;;;;;;true;;;;;true;true;;true;true;;;;;;true;;;;;;;;;;;
126406;"Guest House o Affittacamere";"Le stanze di Pietro";"Via Simone De Saint Bon";"89";"41.9136867";"12.4560624";;3;9;;;3;1;;;;"info@lestanzedipietro.it";;;;"www.lestanzedipietro.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185868;"Guest House o Affittacamere";"Le Stanze di Roma";"Viale degli Ammiragli";"46";"41.9053259";"12.4452486";;2;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239166;"Guest House o Affittacamere";"Le Suite dei Barbieri guest house o affittacamere";"Via dei Barbieri";"6";"41.8951695";"12.4756459";;3;11;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125748;"Guest House o Affittacamere";"Le suite del Corso";"Via del Corso";"504";"41.9083061";"12.4773199";;2;10;;;5;;;;"0039 338 240 2265";;"www.facebook.com/www.lesuitedelcorso.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155547;"Guest House o Affittacamere";"Le suite del Corso 2";"Via del Corso";"504";"41.9083236";"12.4772484";;3;7;;1;3;;;;"0039 338 240 2265";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169979;"Guest House o Affittacamere";"Le suite del San Carlo Guest house o affittacamere";"Via del Corso";"112";"41.9057068";"12.4785619";;3;9;4;;;;;;;"info@sancarlosuite.com";;;;"www.sancarlosuite.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53367;"Guest House o Affittacamere";"Le Suite di via Catone";"Via Catone";"16";"41.9069941";"12.4590213";;3;10;5;;;;;;"0039 347 4012516";"info@lesuitediviacatone.com";;;"0039 06 89714315";"www.lesuitediviacatone.com";;;;;;;;;;;;;true;true;;true;true;;;;;;;;;;;;;;;;;
141064;"Guest House o Affittacamere";"Le suite di via Ottaviano di Loiacono Noreen";"Via dei Gracchi";"6";"41.906702";"12.4579468";;3;8;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53368;"Guest House o Affittacamere";"Le suites di Villa Spalletti Trivelli";"Via Piacenza";"4";"41.8991749";"12.4883569";;1;12;6;;;;;;;"info@villaspallettitrivelli.com";;;"0039 06 48907934";"www.villaspalletti.it";"0039 06 4871409";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312326;"Guest House o Affittacamere";"Le Vestali";"Via Gela";"67";"41.878903";"12.520573";;1;9;4;;3;1;;;"0039 392 9898954 - 338 5981220";"Levestaliroma@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169980;"Guest House o Affittacamere";"Lea Luxury Rooms guest house o affittacamere";"Via del Tempio";"4";"41.8925666";"12.4775448";;3;11;5;;;;;;"0039 327 4996520";"info@lealuxuryrooms.com";;;;"http://lealuxuryrooms.com/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155605;"Guest House o Affittacamere";"Lea Suite";"Via del Corso";"92";"41.9063701";"12.4782702";;3;4;;;2;;;;"0039 335 5284143";"info@leasuite.it";;;;"http://leasuite.it/";;;;;;;;;;;;;;true;;;true;;;;;;;;;;;;;;;;;
16121;"Guest House o Affittacamere";Legend;"Via Curtatone";"12";"41.9046634";"12.5008986";;2;16;5;;;;;;;"info@legendshotel.com";;;"0039 06 83909547";"www.legendshostel.com";;;;;;;;;;;;;true;true;;true;;;;;;;;;;;;;;;;;;
117190;"Guest House o Affittacamere";"Legend R. G.";"Via Gaeta";"64";"41.9044883";"12.5004919";;3;8;;;1;2;;;;;;;;"www.rg-hostelrome.com/it/contattaci/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2431;"Guest House o Affittacamere";"Leglise Martine Nicole";"Via Cairoli";"115";"41.8946284";"12.5081082";;2;9;5;;;;;;;;;;"0039 06 4460137";;"0039 06 79326553";;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
116947;"Guest House o Affittacamere";"Leonard 2";"Via Acqui";"29";"41.8772969";"12.5162916";;3;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78015;"Guest House o Affittacamere";"Leonard Rooms";"Via Novi";"14";"41.8772399";"12.5159270";;3;5;2;;;;;;"0039 347 7569500 (per l'Italia e per l'estero) - 339 4384456 (solo per l'italia)";"bb.leonard@tiscali.it";;;"0039 06 7011957";"www.bbleonard.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169981;"Guest House o Affittacamere";"Leonardo da Vinci guest house";"Via Sergio I";"32";"41.8989781";"12.4500099";;1;10;5;;;;;;"0039 328 5676629";"info@leonardodavinciguesthouse.com";;;;"www.leonardodavinciguesthouse.com/it/";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75567;"Guest House o Affittacamere";"Leone d'Oro";"Piazza Vittorio Emanuele II";"121";"41.8943748";"12.5030931";;3;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117037;"Guest House o Affittacamere";"Leonetto Inn";"Vicolo del Leonetto";"14";"41.9029583";"12.4739274";;3;9;4;;;;;;;;;;"0039 06 6839 2050";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16122;"Guest House o Affittacamere";"Leoni di Giada";"Via Carlo Alberto";"31";"41.8965498";"12.5006729";;2;7;4;;;;;;;"fxqiii@hotmail.com";;;"0039 06 4452338";;"0039 06 4452338";;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
53370;"Guest House o Affittacamere";"Leopardi House";"Via Leopardi";"30";"41.8942555";"12.5017101";;3;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169982;"Guest House o Affittacamere";"Les diamants Spanish Steps Suites by Internationazionale domus guest house o affittacamere";"Vicolo del Bottino";"10";"41.9064076";"12.4828445";;2;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120337;"Guest House o Affittacamere";"LH Royal Suites";"Largo Arenula";"26";"41.8948161";"12.4766047";;2;19;6;;;;;;"0039 338 4425020";"info@lhroma.it";;;;"www.lhroyalsuites.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165752;"Guest House o Affittacamere";"LHF Guest House o Affittacamere";"Via Rattazzi";"57";"41.8978609";"12.5036228";;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126402;"Guest House o Affittacamere";"Li Rioni";"Via dei Santi Quattro";"85";"41.8624146";"12.5688152";;3;9;;;3;1;;;;;;;"0039 06 70450605";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53371;"Guest House o Affittacamere";Libbi;"Viale Opita Oppio";"76";"41.8608787";"12.5500458";;2;12;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174466;"Guest House o Affittacamere";"Liberty Rome Suites Guest house o affittacamere";"Via Germanico";"109";"41.9085399";"12.4617018";;;12;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141071;"Guest House o Affittacamere";"Libia House";"Via Migiurtinia";"28";"41.9301196";"12.5219999";;3;6;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330566;"Guest House o Affittacamere";"Licia Guest House 2";"Via Licia";"44";"41.88048169550727";"12.5032090404567";;2;3;1;;;1;;;"351 8388941";"FABIOLUCIANO2002@LIBERO.IT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313584;"Guest House o Affittacamere";"Lidka Domus";"Via Rattazzi";"33";"41.896975";"12.502665";;2;6;3;;3;;;;"0039 329 8061444";"LYDKADOMUS@GMAIL.COM";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169984;"Guest House o Affittacamere";"Lido di Ostia 1933 guest house o affittacamere";"Via Angelo Celli";"7";"41.730531";"12.280658";;3;4;2;;;;;;"0039 328 026 2923";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155851;"Guest House o Affittacamere";"Lifestyle suites rome";"Piazza Navona";"93";"41.8988194";"12.4734482";;3;;4;;;;;;;"info@lifestylesuitesrome.com";;;"0039 06 6864568";"www.lifestylesuitesrome.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155849;"Guest House o Affittacamere";"Lifestyle suites rome 2";"Piazza Navona";"93";"41.8988194";"12.4734482";;3;;4;;;;;;;"info@lifestylesuitesrome.com";;;"0039 06 6864568";"www.lifestylesuitesrome.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222553;"Guest House o Affittacamere";"Lifestyle Veneto Suite Guest House o affittacamere";"Via Piemonte";"117";"41.9097324";"12.4933475";;3;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53375;"Guest House o Affittacamere";"Light Inn";"Piazza di Santa Maria Maggiore";"12";"41.8968958";"12.4990123";;2;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117055;"Guest House o Affittacamere";Lillihouse;"Via Cincinnato";"9";"41.8653286";"12.5480883";;3;6;;;3;;;;"0039 347 0683818";"info@lillihouse.com";;;;"www.lillihouse.com/it/index.html";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
188407;"Guest House o Affittacamere";"Lillihouse roma";"Via Cincinnato";"9";"41.8654597";"12.5480603";;3;6;3;;;;;;;"info@lillihouse.com";;;;"www.lillihouse.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79181;"Guest House o Affittacamere";Lilliput;"Via Principe Amedeo";"94";"41.8985869";"12.5010404";;2;5;3;;;;;;;"info@lilliputrooms.com";;;"0039 3385212228 oppure 064451036";"www.lilliputhostel.com";"0039 064451036";;;;;;;;;;;;;true;;true;true;;;;true;;;;;;;;;;;;;
331278;"Guest House o Affittacamere";"Lion Luxury Rooms";"Via di San Crisogono";"37";"41.8882631484846";"12.474315335134735";;3;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116972;"Guest House o Affittacamere";"Little Angel";"Viale Castro Pretorio";"25";"41.9033267";"12.5072512";;3;13;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79182;"Guest House o Affittacamere";"Little Italy";"Via Ferruccio";"30";"41.893331";"12.5031322";;2;9;5;;;;;;;"info@littleitalybb.com";;;"0039 348 8037941";"www.littleitalybb.com";"0039 064451036";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190332;"Guest House o Affittacamere";"Little Queen Navona Guest house o affittacamere";"Via dei Baullari";"4";"41.896576";"12.4729124";;3;15;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326590;"Guest House o Affittacamere";"Little Queen Pantheon";"Via Florida";"20";"41.89477282137182";"12.476991528440799";;2;14;6;;4;2;;;"339 1122460";"vittorio.sciunnacche@gmail.com";;;"06 95584377";"www.littlequeen.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261268;"Guest House o Affittacamere";"Little Queen Pantheon Guest house o affittacamere";"Via del Collegio Capranica";"4";"41.900338";"12.477360";;2;14;6;;;;;;;"info@littlequeen.it";;;;"www.littlequeen.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165329;"Guest House o Affittacamere";"Little Queen Relais";"Via del Sudario";"27";"41.8959679";"12.4757386";;2;;;;5;1;;;;;;;;"www.littlequeen.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327361;"Guest House o Affittacamere";"Little Queen Rooms";"Via Florida";"20";"41.894770714413056";"12.476992700003464";;2;13;6;;5;1;;;"339 1122460";"vittorio.sciunnacche@gmail.com";;;"06 95584377";"www.littlequeen.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116927;"Guest House o Affittacamere";"Little Rhome Suites";"Via Ripense";"4";"41.8878745";"12.4785031";;2;11;5;;;;;;"0039 338 3600283";;;;"0039 06 5885809";"www.littlerhomesuites.com/it/";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
324106;"Guest House o Affittacamere";"Little Rose Haven";"Via Germanico";"197";"41.90884865193276";"12.462709794491658";;2;6;3;;3;;;;"328 1338891";"barbaramacedonio@gmail.com";;;;"www.littlerosehaven.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315167;"Guest House o Affittacamere";"Little Rose Lodge ";"Viale Angelico";"12";"41.911854";"12.458137";;2;9;4;;3;1;;;;"besmacedonio@pec.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134798;"Guest House o Affittacamere";"Little Rose Residence";"Via Cola di Rienzo";"28";"41.9090528";"12.4698734";;2;6;;;3;;;;"0039 331 3672856";"info@littleroseresidence.com";"www.facebook.com/littleroseresidence";;"0039 06 32652722";"www.littleroseresidence.com";;;;;;;;;;;;;;;;true;true;;;;true;;;;;;;;;;;;;
169985;"Guest House o Affittacamere";"Liv'in Roma Santa Maria in Trastevere";"Piazza di San Cosimato";"63";"41.8873971";"12.470438";;3;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326613;"Guest House o Affittacamere";"Livia Valeria Palace";"Via Giacomo Folchi";"8";"41.86721699295246";"12.454258232311432";;2;4;2;;2;;;;"331 4615130";"info@liviavaleriapalace.com";;;"06 45652190";"www.liviavaleriapalace.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75014;"Guest House o Affittacamere";"LM Suite";"Vicolo del Lupo";"11 ";"41.9065331";"12.4797844";;3;7;4;;;;;;"0039 329 4119120";"info@lmsuitespagna.it";;;"0039 06 64690019";"http://lmsuitespagna.it/";"0039 06 98383369";;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
79183;"Guest House o Affittacamere";"Locanda al Viminale";"Piazza del Viminale";"5";"41.8997259";"12.4946666";;3;16;6;;;;;;;"info@locandaviminale.com";;;"0039 06 4874298 oppure 331 4878484";"www.locandaviminale.com";"0039 06 48989834";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81241;"Guest House o Affittacamere";"Locanda Colosseo";"Via Cavour";"275";"41.8939826";"12.4903379";;2;11;6;;;;;;"0039 333 7133500";"locandacolosseo@gmail.com";;;"0039 06 4880855";"www.locandacolosseo.com/home.html";"0039 06 45227274";;;;;;;;;;;;;true;;true;true;;;;true;;;;;;;;;;;;;
16124;"Guest House o Affittacamere";"Locanda degli Antiquari";"Via dei Gabrielli";"92";"41.9004082";"12.4690600";;2;9;5;;;;;;;"info@relaispalazzotaverna.com";;;"0039 06 20398064";"www.relaispalazzotaverna.com";;;;;true;;;;;;;;true;true;;true;;;;;;;;;;;;;;;;;;
2485;"Guest House o Affittacamere";"Locanda del Puttarello";"Vicolo del Puttarello";"31";"41.9004519";"12.4841534";;3;6;2;;;;;;;"info@gruppotrevi.it";;;"0039 06 6785894";;"0039 06 69941407";;;;true;;;true;;;;;true;true;;true;;;;;;;true;;;;;;;;;;;
80859;"Guest House o Affittacamere";"Locanda del sole";"Via della Scrofa";"10";"41.9027825";"12.4751388";;3;7;4;1;3;;;;"0039 339 1769686 - 338 2530882";"info@bblocandadelsole.com";"www.facebook.com/Locanda-del-Sole-Luxury-Suite-Rome-152877368087581/";;"0039 06 64760005";"www.bblocandadelsole.com";"0039 06 64760068";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53378;"Guest House o Affittacamere";"Locanda del Vaticano";"Via Vigliena";"10";"41.9123938";"12.4676809";;3;6;4;;;;;;"0039 333 82 56354";"info@locandadelvaticano.com";;;;"www.locandadelvaticano.com";;;;;;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
53379;"Guest House o Affittacamere";"Locanda delle corse";"Via Appia Nuova";"1260/1262";"41.8211325";"12.5660692";;1;12;6;;;;;;;"info@locandadellecorse.com";;;"0039 06 7180241";"www.locandadellecorse.com";"0039 06 71279857";;;;;;;;;;;;true;true;;true;;;;;;;;;;;;;;;;;;
53382;"Guest House o Affittacamere";"Locanda Fiammetta";"Via Cimarra";"62/A";"41.8961394";"12.4908847";;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16127;"Guest House o Affittacamere";"Locanda Germani";"Via del Boschetto";"84";"41.8962239";"12.4907964";;2;5;3;;;;;;;"germani77@hotmail.com";;;"0039 06 4714727";;"0039 06 4714727";;;;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;;
170800;"Guest House o Affittacamere";"Locanda Lavatore 86 Guest house o affittacamere";"Via del Lavatore";"86";"41.9011763";"12.4844758";;3;9;4;;;;;;;;;;"0039 066785894";;"0039 0669941407";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79184;"Guest House o Affittacamere";"Locanda Lavatore Guest house o affittacamere";"Via del Lavatore";"86";"41.9011763";"12.4844758";;3;9;4;;;;;;;;;;"0039 066785894";;"0039 0669941407";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178105;"Guest House o Affittacamere";"Locanda Lavatore Guest house o affittacamere";"Via del Lavatore";"86";"41.901102";"12.4842807";;3;14;6;;;;;;;;;;"0039 06 79844142";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117401;"Guest House o Affittacamere";"Locanda Navona";"Via di Tor Millina";"35";"41.8992003";"12.4715099";;3;12;6;;;;;;;"locandanavona@gmail.com";;;"0039 06 68308281";"www.locandanavona.com/it/";"0039 06 45220283";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188124;"Guest House o Affittacamere";"Locanda Otello Guest house o affittacamere";"Via Marghera";"13";"41.9022281";"12.503444";;3;16;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135027;"Guest House o Affittacamere";"Locanda Paradiso Guest House o Affittacamere";"Via Urbana";"48";"41.8959101";"12.4937716";;3;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260961;"Guest House o Affittacamere";"Locanda Piazza del Parlamento Guest house o affittacamere";"Via dei Prefetti";"46";"41.902592";"12.477271";;3;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53389;"Guest House o Affittacamere";"Locanda S.Anna";"Via Giovanni Giolitti";"387";"41.8941917";"12.5109394";;2;7;4;;;;;;;;"www.facebook.com/pages/BB-Locanda-S-Anna-Roma/153746271318961";;"0039 06 445 7690";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79185;"Guest House o Affittacamere";"Locanda San Cosimato 2";"Piazza di San Cosimato";"63";"41.8873962";"12.4700596";;2;9;6;;;;;;;"info@locandasancosimato.com";;;"0039 06.5812267";"www.locandasancosimato.com";"0039 06.5812706";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136187;"Guest House o Affittacamere";"Locanda Scanderbeg";"Piazza Scanderbeg";"48";"41.9006316";"12.4848589";;3;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53390;"Guest House o Affittacamere";"Locanda Senatorum";"Via dei Sediari";"8";"41.8978968";"12.4747572";;2;9;6;;;;;;;"locandadelsenato@msn.com";;;"0039 06 68301213";;"0039 06 68211530";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117464;"Guest House o Affittacamere";"Locandina al Vaticano";"Via Giorgio Scalia";"39";"41.9063435";"12.4450221";;3;11;4;;;;;;"0039 329 598 0530";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140886;"Guest House o Affittacamere";"Locus Romam";"Via Giuseppe Palombini";"2";"41.8973417";"12.4313322";;3;7;;;2;1;;;"0039 333 922 5790";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308457;"Guest House o Affittacamere";Lodi;"Via La Spezia";"92";"41.887083";"12.520150";;3;7;4;1;3;;;;"0039 345 0742487";"romeashomesrl@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116876;"Guest House o Affittacamere";"Loft s.a.s. di Massimo Raciti";"Via Castelfidardo";"36";"41.906439";"12.5009865";;2;7;;;2;1;;;"0039 348 6903116";"info@loftcode.com";;;"0039 06 8559262";"www.loftcode.com/city.html";"0039 06 8558786";;;;;;;;;;;;;true;;;true;;;;;;;;;;;;;;;;;
117163;"Guest House o Affittacamere";"Loggetta di San Pietro";"Via Innocenzo XI";"44";"41.8949747";"12.4407388";;3;4;;;2;;;;"0039 334 5052220";"info@loggettadisanpietro.com";"https://www.facebook.com/Loggetta-di-San-Pietro-150588811768636/";;;"www.loggettadisanpietro.com/it/";;;;;;;;;;;;;;true;;true;true;;;;;;;;;;;;;;;;;
183089;"Guest House o Affittacamere";"Lorenz Suites Guest house o affittacamere";"Via Giovanni Livraghi";"1";"41.8844677";"12.4606044";;2;9;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326587;"Guest House o Affittacamere";"Lorenzo's Vatican";"Via Costantino Morin";"44";"41.91244988779432";"12.456303607861141";;2;4;2;;2;;;;"338 3376255";"lgranone@gmail.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155521;"Guest House o Affittacamere";"Lory House";"Via Ottaviano";"66";"41.9080726";"12.4580984";;2;11;;1;5;;;;;"loryhouse@libero.it";;;"0039 06 920 95 677";"www.loryhousesanpietro.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139786;"Guest House o Affittacamere";"Love of Rome";"Piazza Pio XI";"78";"41.8951195";"12.4377421";;2;9;;;3;1;;;"0039 333 4203843";"loveofrome.hotel@gmail.com";;;"0039 06 66017463";"www.loveofrome.com/love_of_rome.html";;;;;;;;;;;;;;true;;;true;;;;;;;;;;;;;;;;;
